tileid,tilelat1,tilelon1,tilelat2,tilelon2,lat1,lon1,lat2,lon2,user,timestamp,uuid
173488,-88.7099967541,16.5583092251,-88.7090984389,16.5591703406,16.5590860059,-88.7093169987,16.5589548865,-88.7091748416,callaghan_rachel,2017-02-11 02:16:18.411119+00:00,6f2f3e3d-d06a-4f8a-84bf-ec4d8d5ea0b8
173488,-88.7099967541,16.5583092251,-88.7090984389,16.5591703406,16.5590153043,-88.7093545496,16.5589587430,-88.7092740834,callaghan_rachel,2017-02-11 02:16:18.620043+00:00,2c898f55-26cc-4524-83ba-c46e876fa214
173514,-88.7090984389,16.5462536089,-88.7082001236,16.5471147244,16.5465611285,-88.7087845802,16.5465097058,-88.7087228894,jones_holly,2017-02-07 21:46:58.943014+00:00,ac2fa786-5e37-4da1-aa3c-a8fbe0d82ff1
173514,-88.7090984389,16.5462536089,-88.7082001236,16.5471147244,16.5469493695,-88.7087859213,16.5468992324,-88.7086960673,jones_holly,2017-02-07 21:46:59.122022+00:00,ca738f3c-2a14-456f-9326-bbef5c40da6a
173514,-88.7090984389,16.5462536089,-88.7082001236,16.5471147244,16.5466241213,-88.7087684870,16.5465225615,-88.7086799741,jones_holly,2017-02-07 21:46:59.129170+00:00,01e469a8-1322-46c3-9af8-0359668efaba
173514,-88.7090984389,16.5462536089,-88.7082001236,16.5471147244,16.5466549749,-88.7088704109,16.5465418450,-88.7087711692,jones_holly,2017-02-07 21:46:59.135340+00:00,eae11d3f-aa67-4320-a9af-a5659f5d17bd
173514,-88.7090984389,16.5462536089,-88.7082001236,16.5471147244,16.5464222871,-88.7086571753,16.5463631510,-88.7085847557,jones_holly,2017-02-07 21:46:59.135037+00:00,9ec83309-3001-4a09-ad5f-038cf93878fd
173516,-88.7090984389,16.5471147244,-88.7082001236,16.5479758398,16.5474468825,-88.7086558342,16.5473478942,-88.7085056305,jones_holly,2017-02-07 21:59:34.987617+00:00,8aa9c2c6-b459-4ac0-b4d3-308878656b41
173516,-88.7090984389,16.5471147244,-88.7082001236,16.5479758398,16.5473928889,-88.7082897127,16.5473054706,-88.7082038820,jones_holly,2017-02-07 21:59:34.995073+00:00,0a51e7b6-b798-4618-ab0e-3d7e4f842221
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5489329860,-88.7089146674,16.5488584239,-88.7088382244,callaghan_rachel,2017-02-17 02:33:19.966453+00:00,a2d0a419-b687-40cc-97d5-4d3d9c337434
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5489522692,-88.7083996832,16.5488301418,-88.7082870305,callaghan_rachel,2017-02-17 02:33:19.987693+00:00,39526fc8-2137-4fa8-9262-2e1be8a0d6d1
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5490075479,-88.7084962428,16.5489124171,-88.7083674967,callaghan_rachel,2017-02-17 02:33:20.382711+00:00,2c464507-85f3-4037-91d7-2f859917e254
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5488995616,-88.7090085447,16.5488198574,-88.7089361250,callaghan_rachel,2017-02-17 02:33:20.546927+00:00,f6856085-978c-4f0b-9321-3225be79eb2f
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5489522692,-88.7087644637,16.5488301418,-88.7086464465,callaghan_rachel,2017-02-17 02:33:19.984887+00:00,4f414ade-0572-4cc4-9bd3-24bf8d099c3b
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5490846810,-88.7087430060,16.5489175593,-88.7086249888,callaghan_rachel,2017-02-17 02:33:20.900015+00:00,a7f0d427-ce79-4ee3-a7f6-afbe393bea92
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5489869791,-88.7090407312,16.5488789928,-88.7088985741,callaghan_rachel,2017-02-17 02:33:21.076831+00:00,3267755e-2e36-433d-9cd0-1a8140eb8e4c
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5493083667,-88.7090541422,16.5491849539,-88.7089253962,callaghan_rachel,2017-02-17 02:33:21.274085+00:00,35a97934-9c3b-4b3d-bf72-27ae0e6452c5
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5491283897,-88.7089253962,16.5489985491,-88.7087537348,callaghan_rachel,2017-02-17 02:33:21.446172+00:00,b3974d38-96b7-4935-9488-d74cfe6623b6
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5492929401,-88.7087590992,16.5491746695,-88.7086410820,callaghan_rachel,2017-02-17 02:33:21.619860+00:00,fff640a4-ab60-4d0d-b9b4-c2fd7e71f1c8
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5493880707,-88.7090863287,16.5493057956,-88.7090045214,callaghan_rachel,2017-02-17 02:33:19.987981+00:00,a965558d-6a2c-4a82-857b-a1951eb62bfe
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5493906418,-88.7086491287,16.5492903690,-88.7085230649,callaghan_rachel,2017-02-17 02:33:19.994973+00:00,288a69b4-9de8-4362-acb3-d4238230a0a9
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5497441674,-88.7090782821,16.5496271826,-88.7089629471,callaghan_rachel,2017-02-17 02:33:22.216112+00:00,851782b7-20c8-4179-baab-9c726eb11d53
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5495654764,-88.7092258036,16.5494240661,-88.7090528011,callaghan_rachel,2017-02-17 02:33:22.387616+00:00,a1dad42f-b417-4955-8a11-f37a92daee32
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5492813702,-88.7084345520,16.5492042372,-88.7083286047,callaghan_rachel,2017-02-17 02:33:19.998692+00:00,8773337e-8ad5-4a81-b4fe-a49f8fc57fd2
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5495063412,-88.7091024220,16.5493803574,-88.7089763582,callaghan_rachel,2017-02-17 02:33:22.851470+00:00,23b33cae-5bcf-4365-aa7a-981d329c690d
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5490821099,-88.7090152502,16.5489766947,-88.7089093029,callaghan_rachel,2017-02-17 02:33:21.625509+00:00,8f37668d-96cd-4803-938f-10b4d0a5c870
173520,-88.7090984389,16.5488369552,-88.7082001236,16.5496980707,16.5492505170,-88.7091104686,16.5490962510,-88.7089897692,callaghan_rachel,2017-02-17 02:33:21.828127+00:00,56820cf6-c8f4-4462-aac0-c9490babe7d3
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5500154174,-88.7089186907,16.5499357137,-88.7088704109,Fisher_Natalie,2017-02-09 19:30:07.487244+00:00,8e53d870-a04e-430c-8de4-132f579af719
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5499305715,-88.7090353668,16.5498560099,-88.7089790404,Fisher_Natalie,2017-02-09 19:30:07.494168+00:00,b1747003-b6f7-4855-9862-c4354d850336
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5499151450,-88.7083098292,16.5498495821,-88.7082709372,Fisher_Natalie,2017-02-09 19:30:07.894526+00:00,3b54bfda-9631-4343-8632-29511b09059b
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5500912646,-88.7085244060,16.5499948487,-88.7084519863,Fisher_Natalie,2017-02-09 19:30:08.077498+00:00,e61af0e7-15fe-4af5-ad92-24c5a695b663
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5498662942,-88.7084533274,16.5498225857,-88.7084063888,Fisher_Natalie,2017-02-09 19:30:07.505098+00:00,b90e097e-a568-4f33-807a-8115d0d5b2f6
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5501812526,-88.7085753679,16.5500976923,-88.7085002661,Fisher_Natalie,2017-02-09 19:30:08.420428+00:00,5623ab10-0a13-4ab6-8045-e181df74078d
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5501761104,-88.7085244060,16.5500668392,-88.7084010243,Fisher_Natalie,2017-02-09 19:30:08.579970+00:00,e47fd739-6a27-4c0b-9e68-25e7d031768e
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5498662942,-88.7089146674,16.5498135869,-88.7088543177,Fisher_Natalie,2017-02-09 19:30:07.501045+00:00,50ec4827-0a79-4fd1-9eb0-d247ae27e7a2
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5498328700,-88.7088677287,16.5497763060,-88.7088207901,Fisher_Natalie,2017-02-09 19:30:07.504787+00:00,79bdf63a-ecad-4e9d-abb9-0a1ecb8da72f
173522,-88.7090984389,16.5496980707,-88.7082001236,16.5505591861,16.5498688653,-88.7083473802,16.5497943037,-88.7082467973,Fisher_Natalie,2017-02-09 19:30:07.512398+00:00,8ce7fccf-5d41-472f-b88f-63038c99fcaa
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5539761393,-88.7087658048,16.5538810110,-88.7086598575,jones_holly,2017-02-07 22:49:09.301742+00:00,e87bd59d-cbc3-47f8-bfd4-fc856c8d1907
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5536753279,-88.7086088955,16.5535660586,-88.7084774673,jones_holly,2017-02-07 22:49:09.308368+00:00,7952b578-5023-42d2-be6d-26d29264d2bb
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5539092924,-88.7086625397,16.5538411599,-88.7085512280,jones_holly,2017-02-07 22:49:09.489760+00:00,cfcc9d6b-0178-4cb2-8eb3-a1946391930b
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5540069917,-88.7084358931,16.5539041503,-88.7083058059,jones_holly,2017-02-07 22:49:09.492095+00:00,a61a7863-f70b-4d02-a83d-4c517418641b
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5538257336,-88.7087523937,16.5537087514,-88.7086357176,jones_holly,2017-02-07 22:49:10.029985+00:00,b02ee2ab-0e79-43df-997e-38eb21d0febc
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5537897391,-88.7085887790,16.5536830410,-88.7084640563,jones_holly,2017-02-07 22:49:10.033883+00:00,2dd5cbeb-4ef7-422c-9133-b7440e1560d4
173529,-88.7090984389,16.5531425325,-88.7082001236,16.5540036479,16.5538527295,-88.7085445225,16.5537601722,-88.7084197998,jones_holly,2017-02-07 22:49:10.379153+00:00,554c41b7-bfc2-4044-9879-8b8ea679d9d2
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5540596980,-88.7084037066,16.5540005642,-88.7083299458,gant_ashton,2017-02-21 16:42:29.053595+00:00,0fdb0e50-8e39-40b1-b8ec-bfed78229837
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5542255297,-88.7087108195,16.5541458276,-88.7086357176,gant_ashton,2017-02-21 16:42:29.277970+00:00,cd64e990-3ed6-48bb-989c-565573a62064
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5547667313,-88.7086424232,16.5546998846,-88.7085606158,gant_ashton,2017-02-21 16:42:29.278585+00:00,b27c0b5f-759d-479f-bbec-d7cf78bfdae2
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5540956925,-88.7085244060,16.5540172759,-88.7084345520,gant_ashton,2017-02-21 16:42:29.643063+00:00,9c2ef0a9-7265-4794-b7ee-d71444832571
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5545006300,-88.7084130943,16.5544222136,-88.7082977593,gant_ashton,2017-02-21 16:42:29.289749+00:00,ee658c5b-ed62-47b2-bedd-b491af1732a3
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5547165963,-88.7085083127,16.5546536061,-88.7084010243,gant_ashton,2017-02-21 16:42:30.009355+00:00,a0005563-ef34-4639-a0db-55f868d98140
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5548168663,-88.7086410820,16.5547564472,-88.7085740268,gant_ashton,2017-02-21 16:42:29.287065+00:00,f0fcccdc-6026-4d87-abf5-3cb68a36b9e0
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5542962331,-88.7086839974,16.5542011048,-88.7085485458,gant_ashton,2017-02-21 16:42:30.404225+00:00,7253a06a-b4c2-44cb-aef4-fc2ffc0c94d0
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5543039461,-88.7088301778,16.5542229586,-88.7087389827,gant_ashton,2017-02-21 16:42:30.582033+00:00,2da82471-d087-4982-a508-26e1c642c23d
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5548425765,-88.7091238797,16.5547603037,-88.7089750171,gant_ashton,2017-02-21 16:42:30.758322+00:00,f9319879-8b16-4db9-b923-d2a12c879651
173531,-88.7090984389,16.5540036479,-88.7082001236,16.5548647634,16.5544697776,-88.7084707618,16.5544003598,-88.7083996832,gant_ashton,2017-02-21 16:42:29.287745+00:00,7ae8634b-90d2-4ed9-bf31-15fa92f250ae
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5553002184,-88.7086075544,16.5552590821,-88.7085445225,callaghan_rachel,2017-02-13 06:54:55.332696+00:00,18841cde-fadd-4fdc-a5a8-a11900ba6964
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5550919658,-88.7088046968,16.5549788408,-88.7086893618,callaghan_rachel,2017-02-13 06:54:55.554278+00:00,e83e5a36-1a83-4ff9-a43d-ffc8f45aa8a9
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5552230878,-88.7083514035,16.5550829672,-88.7082427740,callaghan_rachel,2017-02-13 06:54:55.561517+00:00,141fd31f-3534-4732-9a12-964aa77ecb3d
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5552976474,-88.7087094784,16.5552076617,-88.7086357176,callaghan_rachel,2017-02-13 06:54:55.564633+00:00,24cc4bd2-b342-4ef5-a50e-7ec9136fbf15
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5554274838,-88.7084318697,16.5553593518,-88.7083661556,callaghan_rachel,2017-02-13 06:54:56.072348+00:00,f136f7e7-f0b0-4831-aca1-691a0762d210
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5550045510,-88.7091828883,16.5548914260,-88.7090246379,callaghan_rachel,2017-02-13 06:54:56.069000+00:00,fea4f5f9-4166-44f4-8614-d506a164d4a3
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5551305311,-88.7090434134,16.5550508294,-88.7089669704,callaghan_rachel,2017-02-13 06:54:56.079688+00:00,5f5c8b80-e137-4078-acb3-f243c7e77d5f
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5550431164,-88.7089093029,16.5549582726,-88.7087859213,callaghan_rachel,2017-02-13 06:54:56.413461+00:00,9009bda1-fb66-42e2-9929-cd3fc2a78b17
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5554647635,-88.7090595067,16.5553799199,-88.7089629471,callaghan_rachel,2017-02-13 06:54:56.602998+00:00,58a9a93b-0a3f-4b49-adb5-31985b477391
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5555817447,-88.7087912858,16.5554634780,-88.7086839974,callaghan_rachel,2017-02-13 06:54:56.785213+00:00,03a06924-904f-452f-91d7-2925de519421
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5556627316,-88.7090434134,16.5555663186,-88.7089253962,callaghan_rachel,2017-02-13 06:54:56.967140+00:00,7a3e395a-e0c4-4713-be45-187b14e17f40
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5556138824,-88.7088744342,16.5555264679,-88.7087537348,callaghan_rachel,2017-02-13 06:54:57.324471+00:00,77bd262f-5d0d-4f98-a34a-082fd7df6298
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5550058365,-88.7090648711,16.5549197073,-88.7089455128,callaghan_rachel,2017-02-13 06:54:56.592866+00:00,c6885f27-0391-47d3-a979-67319f8a3303
173533,-88.7090984389,16.5548647634,-88.7082001236,16.5557258788,16.5554313403,-88.7089575827,16.5553207865,-88.7088207901,callaghan_rachel,2017-02-13 06:54:57.778981+00:00,d1ff94c3-ee26-4237-8230-fb548f55801e
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5567734063,-88.7083125114,16.5567284139,-88.7082360685,gant_ashton,2017-02-21 13:52:23.036027+00:00,b435adae-ffdf-4c12-bddb-780cb908be6e
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5573313123,-88.7083822489,16.5572477550,-88.7083218992,gant_ashton,2017-02-21 13:52:23.031628+00:00,f25c02fa-b0ce-4595-a67b-31432f219ed7
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5567181299,-88.7082548440,16.5566062913,-88.7081730366,gant_ashton,2017-02-21 13:52:23.427253+00:00,e77a645e-ba8e-4d28-988b-ed8e935d1a2d
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5567374124,-88.7084922194,16.5566435709,-88.7084010243,gant_ashton,2017-02-21 13:52:23.670033+00:00,15896e73-5892-49b9-a9fb-509b78a3a34d
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5567579803,-88.7085579336,16.5566705664,-88.7084466219,gant_ashton,2017-02-21 13:52:23.878893+00:00,c5a80c10-815d-44fe-ae56-91c362adbd0a
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5568068293,-88.7085914612,16.5567207009,-88.7084989250,gant_ashton,2017-02-21 13:52:24.111704+00:00,38a56af0-e422-4d20-9588-1e302a666b0c
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5572567535,-88.7084761262,16.5571641978,-88.7084117532,gant_ashton,2017-02-21 13:52:23.056014+00:00,e14c3f44-bed9-44f7-bbe5-803e31e19689
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5568029728,-88.7084318697,16.5566859924,-88.7083339691,gant_ashton,2017-02-21 13:52:24.480050+00:00,8dce2754-2132-4609-8de1-a6e189314cb4
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5573313123,-88.7088342011,16.5572798924,-88.7087349594,gant_ashton,2017-02-21 13:52:23.050215+00:00,ae430825-8a18-49d2-8f9d-8a37683c47b9
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5568852448,-88.7086397409,16.5567862613,-88.7085230649,gant_ashton,2017-02-21 13:52:24.864360+00:00,348c05a2-0ae3-4de3-8fc2-e66d976c2a68
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5569302372,-88.7085069716,16.5568492508,-88.7084144354,gant_ashton,2017-02-21 13:52:25.048236+00:00,cb22b119-4608-4c22-959d-0ba8292318d8
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5567361269,-88.7083420157,16.5566564259,-88.7082628906,gant_ashton,2017-02-21 13:52:25.213710+00:00,8b76cf9e-706c-4ce1-8839-9ae1a19e395d
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5566911344,-88.7087228894,16.5566461419,-88.7086397409,gant_ashton,2017-02-21 13:52:23.056324+00:00,cf6edda8-9e0f-4220-9abe-da99bff7cbae
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5571359168,-88.7090340257,16.5570459320,-88.7089602649,gant_ashton,2017-02-21 13:52:25.556008+00:00,898940d3-a84e-4c95-a63f-0ee5a1185f20
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5572130466,-88.7086692452,16.5571397733,-88.7086062133,gant_ashton,2017-02-21 13:52:25.767105+00:00,72e9598f-b6c6-49d6-a6bf-9500402232ff
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5572528970,-88.7087295949,16.5571526283,-88.7086652219,gant_ashton,2017-02-21 13:52:25.967798+00:00,8b7919ba-9aed-43f0-a068-40343f3db771
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5568505363,-88.7084949017,16.5567772628,-88.7083889544,gant_ashton,2017-02-21 13:52:26.127836+00:00,0e8a691a-c7fc-4036-bde8-2a5367f8ec4d
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5572079047,-88.7086142600,16.5571410588,-88.7085351348,gant_ashton,2017-02-21 13:52:25.556245+00:00,45d3e7f6-1e7a-4d81-9902-ce3e89a3a86e
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5571513428,-88.7087778747,16.5570870679,-88.7086732686,gant_ashton,2017-02-21 13:52:26.468760+00:00,3a25e32b-8306-491d-b40a-8b5a38f0786a
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5571719108,-88.7083500624,16.5571153489,-88.7083058059,gant_ashton,2017-02-21 13:52:23.061084+00:00,03918d8c-e6a9-41b2-926a-46e8d44b40a0
173537,-88.7090984389,16.5565869943,-88.7082001236,16.5574481097,16.5571359168,-88.7086182833,16.5570639290,-88.7085096538,gant_ashton,2017-02-21 13:52:26.918684+00:00,15c00b8d-af61-408d-be21-0341414c9a26
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5472681893,-88.7078444660,16.5471640587,-88.7077438831,gant_ashton,2017-02-21 16:01:26.195188+00:00,bbfe04fa-42d5-4f2d-aa2a-2776532a2341
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5476551433,-88.7073965371,16.5475934364,-88.7073093653,gant_ashton,2017-02-21 16:01:26.210477+00:00,e9f538c0-a13b-4e68-a9aa-07b77081e54e
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5473401808,-88.7075762451,16.5472450492,-88.7075239420,gant_ashton,2017-02-21 16:01:26.221927+00:00,a9b209d8-419a-446e-a299-0b1f28cf1b30
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5475175883,-88.7079423666,16.5474327413,-88.7078404427,gant_ashton,2017-02-21 16:01:26.739299+00:00,40e05505-2b48-464f-b316-f909eb302760
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5472681893,-88.7077653408,16.5471794855,-88.7076741457,gant_ashton,2017-02-21 16:01:26.210175+00:00,8e25a665-c1d4-4300-9d6b-97ad750df1f9
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5478775451,-88.7080389261,16.5477798426,-88.7079624832,gant_ashton,2017-02-21 16:01:27.114972+00:00,fe62dc96-b021-40cf-8259-b7b896ea52db
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5476641423,-88.7081690133,16.5475767241,-88.7080670893,gant_ashton,2017-02-21 16:01:27.307251+00:00,f34895c3-a13e-4a5c-8be9-3d60c810d7b4
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5478312650,-88.7077586353,16.5477644159,-88.7076768279,gant_ashton,2017-02-21 16:01:27.499489+00:00,f7dc4b28-68a8-4ece-99d2-e8695e701021
173584,-88.7082001236,16.5471147244,-88.7073018083,16.5479758398,16.5478094105,-88.7081810832,16.5477155647,-88.7080939114,gant_ashton,2017-02-21 16:01:27.683499+00:00,2b83d8af-479c-4ebc-9cb8-e54da881d539
